Model,PartNumber,Date,Cycle Time
Switchback,47272464+C,2022-12-14 00:00:00,174.7585081
Switchback,47272464+C,2022-12-14 00:00:00,149.3714192
Switchback,47272464+C,2022-12-14 00:00:00,205.6159406
Switchback,47272465+C,2022-11-23 00:00:00,161.9172406
Switchback,47272465+C,2022-11-23 00:00:00,139.3982127
Switchback,47272465+C,2022-12-13 00:00:00,159.2716171
Switchback,47272465+C,2022-12-13 00:00:00,160.4575215
Switchback,47272465+C,2022-12-13 00:00:00,159.7355624
Switchback,47272465+C,2022-12-13 00:00:00,162.0311361
Switchback,47272465+C,2022-11-28 00:00:00,200.640662
Switchback,47272465+C,2022-11-28 00:00:00,135.8925307
Switchback,47272465+C,2022-12-13 00:00:00,185.7119991
Switchback,47272465+C,2022-12-13 00:00:00,172.7553109
Switchback,47272465+C,2022-11-28 00:00:00,155.6554301
Switchback,47272465+C,2022-12-13 00:00:00,166.4592947
Switchback,47272465+C,2022-12-13 00:00:00,162.0475131
Switchback,47272465+C,2022-12-13 00:00:00,175.0139233
Switchback,47272465+C,2022-11-28 00:00:00,136.6854755
Switchback,47272465+C,2022-11-28 00:00:00,135.8280981
Switchback,47272465+C,2022-11-28 00:00:00,165.1441053
Switchback,47272465+C,2022-11-28 00:00:00,134.9958749
Switchback,47272465+C,2022-11-28 00:00:00,136.9630369
Switchback,47272465+C,2022-11-23 00:00:00,151.7527364
Switchback,47272465+C,2022-11-23 00:00:00,135.1435885
Switchback,47272465+C,2022-11-23 00:00:00,151.908337
Switchback,47272465+C,2022-11-23 00:00:00,153.9682813
Switchback,47272465+C,2022-11-28 00:00:00,138.6607617
Switchback,47272465+C,2022-11-23 00:00:00,148.785884
Switchback,47272465+C,2022-11-28 00:00:00,135.9496968
Switchback,47272465+C,2022-11-23 00:00:00,136.9023786
Switchback,47272465+C,2022-12-13 00:00:00,133.6387673
Switchback,47272465+C,2022-11-23 00:00:00,136.3911007
Switchback,47272465+C,2022-11-23 00:00:00,140.340125
Switchback,47272465+C,2022-11-28 00:00:00,150.2413685
Switchback,47272465+C,2022-11-28 00:00:00,142.746936
Switchback,47272465+C,2022-11-28 00:00:00,137.030033
Switchback,47272465+C,2022-12-13 00:00:00,197.2771448
Switchback,47272465+C,2022-11-28 00:00:00,162.8591289
Switchback,47272465+C,2022-11-28 00:00:00,134.3693682
Switchback,47272465+C,2022-11-28 00:00:00,135.5420595
Switchback,47272465+C,2022-12-13 00:00:00,199.4983608
Switchback,47272465+C,2022-11-28 00:00:00,134.7982946
Switchback,47272465+C,2022-12-13 00:00:00,134.6320854
Switchback,47272465+C,2022-12-13 00:00:00,134.4548452
Switchback,47272465+C,2022-11-23 00:00:00,139.8753228
Switchback,47272465+C,2022-11-23 00:00:00,148.2506622
Switchback,47272465+C,2022-11-28 00:00:00,138.3068335
Switchback,47272465+C,2022-11-23 00:00:00,150.2257017
Switchback,47272463+C,2022-10-14 00:00:00,207.3835486
Switchback,47272463+C,2022-10-14 00:00:00,198.4586544
Switchback,47272463+C,2022-10-14 00:00:00,212.2093283
Switchback,47272463+C,2022-10-21 00:00:00,208.4367362
Switchback,47272463+C,2022-10-21 00:00:00,182.4827946
Switchback,47272463+C,2022-10-26 00:00:00,234.3352379
Switchback,47272463+C,2022-10-21 00:00:00,197.6022279
Switchback,47272463+C,2022-10-14 00:00:00,208.3984768
Switchback,47272463+C,2022-10-25 00:00:00,252.7212371
Switchback,47272463+C,2022-10-21 00:00:00,211.6493203
Switchback,47272463+C,2022-10-25 00:00:00,218.2168367
Switchback,47272463+C,2022-10-14 00:00:00,271.7290625
Switchback,47272463+C,2022-11-01 00:00:00,198.2968601
Switchback,47272463+C,2022-10-14 00:00:00,261.0434587
Switchback,47272463+C,2022-10-21 00:00:00,184.1704746
Switchback,47272463+C,2022-10-14 00:00:00,209.6997197
Switchback,47272463+C,2022-10-24 00:00:00,256.3206663
Switchback,47272463+C,2022-10-21 00:00:00,192.2857539
Switchback,47272463+C,2022-10-14 00:00:00,197.4544435
Switchback,47272463+C,2022-10-14 00:00:00,208.2975027
Switchback,47272463+C,2022-10-14 00:00:00,196.8068918
Switchback,47272463+C,2022-10-21 00:00:00,210.6195516
Switchback,47272463+C,2022-10-25 00:00:00,209.2172464
Switchback,47272463+C,2022-10-14 00:00:00,233.5444217
Switchback,47272463+C,2022-10-24 00:00:00,208.0843094
Switchback,47272463+C,2022-10-24 00:00:00,226.7378921
Switchback,47272463+C,2022-10-24 00:00:00,248.4753429
Switchback,47272463+C,2022-10-25 00:00:00,215.0042284
Switchback,47272463+C,2022-11-02 00:00:00,198.6621463
Switchback,47272463+C,2022-10-31 00:00:00,215.2964983
Switchback,47272463+C,2022-10-21 00:00:00,248.1845791
Switchback,47272463+C,2022-10-14 00:00:00,215.2343342
Switchback,47272463+C,2022-10-26 00:00:00,192.4081223
Switchback,47272463+C,2022-10-20 00:00:00,215.0933199
Switchback,47272463+C,2022-10-26 00:00:00,203.3221475
Switchback,47272463+C,2022-10-14 00:00:00,181.407067
Switchback,47272463+C,2022-10-21 00:00:00,202.6770286
Switchback,47272463+C,2022-10-14 00:00:00,240.6238284
Switchback,47272463+C,2022-10-26 00:00:00,195.1545095
Switchback,47272463+C,2022-11-02 00:00:00,217.4044385
Switchback,47272463+C,2022-10-14 00:00:00,182.2604787
Switchback,47272463+C,2022-10-26 00:00:00,228.2685359
Switchback,47272463+C,2022-10-24 00:00:00,187.5038672
Switchback,47272463+C,2022-11-01 00:00:00,186.5495102
Switchback,47272463+C,2022-10-25 00:00:00,242.6024786
Switchback,47272463+C,2022-10-31 00:00:00,193.5717187
Switchback,47272463+C,2022-11-01 00:00:00,191.0989527
Switchback,47272463+C,2022-10-31 00:00:00,182.3415998
Switchback,47272463+C,2022-11-01 00:00:00,180.7914579
Switchback,47272463+C,2022-10-31 00:00:00,201.074036
Switchback,47272463+C,2022-10-14 00:00:00,205.317311
Switchback,47272463+C,2022-10-31 00:00:00,182.2457673
Switchback,47272463+C,2022-10-24 00:00:00,206.82457
Switchback,47272463+C,2022-10-25 00:00:00,175.9406481
Switchback,47272463+C,2022-11-01 00:00:00,178.1513421
Switchback,47272463+C,2022-11-01 00:00:00,179.5546246
Switchback,47272463+C,2022-10-31 00:00:00,204.7848843
Switchback,47272463+C,2022-11-02 00:00:00,179.8116966
Switchback,47272463+C,2022-10-25 00:00:00,190.9483663
Switchback,47272463+C,2022-10-25 00:00:00,194.8958923
Switchback,47272463+C,2022-11-01 00:00:00,204.911323
Switchback,47272463+C,2022-10-25 00:00:00,219.0249988
Switchback,47272463+C,2022-11-01 00:00:00,195.0044432
Switchback,47272463+C,2022-10-21 00:00:00,271.6114559
Switchback,47272463+C,2022-10-31 00:00:00,191.2293657
Switchback,47272463+C,2022-10-24 00:00:00,178.071357
Switchback,47272463+C,2022-10-24 00:00:00,260.6734766
Switchback,47272463+C,2022-10-21 00:00:00,243.7074534
Switchback,47272463+C,2022-10-24 00:00:00,200.5418329
Switchback,47272463+C,2022-10-24 00:00:00,270.3616025
Switchback,47272463+C,2022-11-01 00:00:00,180.8912719
Switchback,47272463+C,2022-11-01 00:00:00,193.2151553
Switchback,47272463+C,2022-10-21 00:00:00,220.5199336
Switchback,47272463+C,2022-10-31 00:00:00,180.6423115
Switchback,47272463+C,2022-11-01 00:00:00,204.0117755
Switchback,47272463+C,2022-10-31 00:00:00,199.7748482
Switchback,47272463+C,2022-10-31 00:00:00,196.2297538
Switchback,47272463+C,2022-10-14 00:00:00,207.2713853
Switchback,47272463+C,2022-10-14 00:00:00,181.289308
Switchback,47272463+C,2022-11-01 00:00:00,179.8678875
Switchback,47272463+C,2022-11-01 00:00:00,218.734632
Switchback,47272463+C,2022-10-24 00:00:00,253.3882192
Switchback,47272463+C,2022-11-01 00:00:00,180.2175926
Switchback,47272463+C,2022-11-01 00:00:00,180.7085258
Switchback,47272463+C,2022-11-01 00:00:00,181.2123929
Switchback,47272463+C,2022-10-31 00:00:00,245.5005866
Switchback,47272463+C,2022-10-24 00:00:00,246.1264066
Switchback,47272463+C,2022-10-24 00:00:00,204.907752
Switchback,47272463+C,2022-11-01 00:00:00,179.0252355
Switchback,47272463+C,2022-10-24 00:00:00,196.5362377
Switchback,47272463+C,2022-10-31 00:00:00,179.1898084
Switchback,47272463+C,2022-10-24 00:00:00,190.8258806
Switchback,47272463+C,2022-10-21 00:00:00,234.8860446
Switchback,47272463+C,2022-10-25 00:00:00,182.7563521
Switchback,47272463+C,2022-10-24 00:00:00,208.1352404
Switchback,47272463+C,2022-10-24 00:00:00,209.2870398
Switchback,47272463+C,2022-10-21 00:00:00,217.5463039
Switchback,47272463+C,2022-11-01 00:00:00,220.8719867
Switchback,47272463+C,2022-10-24 00:00:00,230.3088576
Switchback,47272463+C,2022-11-01 00:00:00,180.6590537
Switchback,47272463+C,2022-11-01 00:00:00,201.7440676
Switchback,47272463+C,2022-10-24 00:00:00,190.6183408
Switchback,47272463+C,2022-10-24 00:00:00,206.0293415
Switchback,47272463+C,2022-11-01 00:00:00,191.5283221
Switchback,47272463+C,2022-11-01 00:00:00,178.9850325
Switchback,47272463+C,2022-11-01 00:00:00,179.1409874
Switchback,47272463+C,2022-11-01 00:00:00,214.776423
Switchback,47272463+C,2022-11-01 00:00:00,181.0736475
Switchback,47272463+C,2022-10-31 00:00:00,190.3005689
Switchback,47272463+C,2022-10-25 00:00:00,236.2835306
Switchback,47272463+C,2022-10-25 00:00:00,188.0556865
Switchback,47272463+C,2022-10-31 00:00:00,192.2232808
Switchback,47272463+C,2022-10-25 00:00:00,251.7682136
Switchback,47272463+C,2022-10-31 00:00:00,181.7497319
Switchback,47272463+C,2022-10-31 00:00:00,208.7769934
Switchback,47272463+C,2022-11-02 00:00:00,181.404425
Switchback,47272463+C,2022-10-25 00:00:00,177.4061966
Switchback,47272463+C,2022-10-31 00:00:00,208.5643388
Switchback,47272463+C,2022-10-31 00:00:00,190.5085456
Switchback,47272463+C,2022-11-01 00:00:00,232.2983811
Switchback,47272463+C,2022-10-31 00:00:00,180.9259802
Switchback,47272463+C,2022-10-31 00:00:00,196.2405022
Switchback,47272463+C,2022-11-01 00:00:00,229.982487
Switchback,47272463+C,2022-10-31 00:00:00,207.7633631
Switchback,47272463+C,2022-10-31 00:00:00,182.9383667
Switchback,47272463+C,2022-10-31 00:00:00,194.6008926
Switchback,47272463+C,2022-10-31 00:00:00,180.6751467
Switchback,47272463+C,2022-10-31 00:00:00,181.3990119
Switchback,47272463+C,2022-11-02 00:00:00,194.9660761
Switchback,47272463+C,2022-10-31 00:00:00,182.2609735
Switchback,47272463+C,2022-10-31 00:00:00,180.5884838
Switchback,47272463+C,2022-10-31 00:00:00,191.1999334
Switchback,47272463+C,2022-10-31 00:00:00,180.4432804
Switchback,47272463+C,2022-10-31 00:00:00,216.0705439
Switchback,47272463+C,2022-10-31 00:00:00,212.617806
Switchback,47272463+C,2022-10-31 00:00:00,214.5322962
Switchback,47272463+C,2022-10-31 00:00:00,203.3226005
Switchback,47272463+C,2022-10-31 00:00:00,181.2663189
Switchback,47272463+C,2022-10-31 00:00:00,195.6743946
Switchback,47272463+C,2022-10-31 00:00:00,198.3338903
Switchback,47272463+C,2022-11-02 00:00:00,179.8651259
Switchback,47272463+C,2022-11-02 00:00:00,190.1539713
Switchback,47272463+C,2022-11-02 00:00:00,179.1068205
Switchback,47272463+C,2022-11-02 00:00:00,181.2291277
Switchback,47272463+C,2022-11-02 00:00:00,200.2426868
Switchback,47272463+C,2022-11-02 00:00:00,178.6820292
Switchback,47272463+C,2022-11-02 00:00:00,179.4175842
Switchback,47272463+C,2022-11-02 00:00:00,179.3851987
Switchback,47272463+C,2022-11-02 00:00:00,195.2248412
Switchback,47272463+C,2022-11-02 00:00:00,203.9457986
Switchback,47272463+C,2022-11-02 00:00:00,190.4464299
Switchback,47272463+C,2022-11-02 00:00:00,217.926896
Switchback,47272463+C,2022-11-02 00:00:00,184.5371659
Switchback,47272463+C,2022-11-02 00:00:00,193.2866639
Switchback,47272463+C,2022-11-02 00:00:00,179.9367098
Switchback,47272463+C,2022-11-02 00:00:00,191.8544508
Switchback,47272463+C,2022-11-02 00:00:00,181.7286161
Switchback,47272463+C,2022-11-02 00:00:00,182.7166411
Switchback,47272463+C,2022-11-02 00:00:00,193.331225
Switchback,47272463+C,2022-11-02 00:00:00,180.0953797
Switchback,47272463+C,2022-11-02 00:00:00,182.0566125
Switchback,47272463+C,2022-11-02 00:00:00,183.3026291
Switchback,47272463+C,2022-11-02 00:00:00,182.9900009
Switchback,47272463+C,2022-11-02 00:00:00,181.6690531
Switchback,47272463+C,2022-11-02 00:00:00,204.235682
Switchback,47272463+C,2022-11-02 00:00:00,193.4229101
Switchback,47272463+C,2022-11-02 00:00:00,183.5939935
Switchback,47272463+C,2022-11-02 00:00:00,183.3212129
Switchback,47272463+C,2022-11-02 00:00:00,208.898957
Switchback,47272463+C,2022-11-02 00:00:00,220.2822923
Switchback,47272463+C,2022-11-02 00:00:00,181.81772
Switchback,47272463+C,2022-11-02 00:00:00,195.1699265
Switchback,47272463+C,2022-11-02 00:00:00,179.6681083
Switchback,47272463+C,2022-11-02 00:00:00,180.3528875
Switchback,47272463+C,2022-11-02 00:00:00,182.6075466
Switchback,47272463+C,2022-11-02 00:00:00,193.4564696
Switchback,47272463+C,2022-11-02 00:00:00,253.8639555
Switchback,47272463+C,2022-11-02 00:00:00,183.2792679
Switchback,47272464+C,2022-11-02 00:00:00,193.9566698
Switchback,47272464+C,2022-11-02 00:00:00,194.7461324
Switchback,47272464+C,2022-11-01 00:00:00,194.2254286
Switchback,47272464+C,2022-11-02 00:00:00,195.8553204
Switchback,47272464+C,2022-11-02 00:00:00,191.2477224
Switchback,47272464+C,2022-11-15 00:00:00,194.5521504
Switchback,47272464+C,2022-11-11 00:00:00,194.4963998
Switchback,47272464+C,2022-11-02 00:00:00,193.3876685
Switchback,47272464+C,2022-11-02 00:00:00,221.9282069
Switchback,47272464+C,2022-11-01 00:00:00,247.6541327
Switchback,47272464+C,2022-11-02 00:00:00,194.244285
Switchback,47272464+C,2022-11-02 00:00:00,236.0499599
Switchback,47272464+C,2022-11-01 00:00:00,208.0931029
Switchback,47272464+C,2022-11-01 00:00:00,196.077562
Switchback,47272464+C,2022-11-11 00:00:00,208.0681472
Switchback,47272464+C,2022-11-01 00:00:00,196.1295594
Switchback,47272464+C,2022-11-10 00:00:00,205.6969093
Switchback,47272464+C,2022-11-01 00:00:00,209.8451427
Switchback,47272464+C,2022-11-02 00:00:00,210.2136803
Switchback,47272464+C,2022-11-01 00:00:00,195.531764
Switchback,47272464+C,2022-11-02 00:00:00,192.9846362
Switchback,47272464+C,2022-11-17 00:00:00,213.4425817
Switchback,47272464+C,2022-11-17 00:00:00,205.1983647
Switchback,47272464+C,2022-11-17 00:00:00,192.0377071
Switchback,47272464+C,2022-11-17 00:00:00,197.0305592
Switchback,47272464+C,2022-11-01 00:00:00,217.1847209
Switchback,47272464+C,2022-11-02 00:00:00,223.0907723
Switchback,47272464+C,2022-11-11 00:00:00,205.5927312
Switchback,47272464+C,2022-11-11 00:00:00,189.5278579
Switchback,47272464+C,2022-11-11 00:00:00,188.2536698
Switchback,47272464+C,2022-11-11 00:00:00,187.5135514
Switchback,47272464+C,2022-11-11 00:00:00,187.942214
Switchback,47272464+C,2022-11-11 00:00:00,188.1603487
Switchback,47272464+C,2022-11-11 00:00:00,188.0556202
Switchback,47272464+C,2022-11-16 00:00:00,205.5523897
Switchback,47272464+C,2022-11-18 00:00:00,193.5418823
Switchback,47272464+C,2022-11-17 00:00:00,191.2414946
Switchback,47272464+C,2022-11-16 00:00:00,194.4295803
Switchback,47272464+C,2022-11-11 00:00:00,201.8149573
Switchback,47272464+C,2022-11-11 00:00:00,186.5980894
Switchback,47272464+C,2022-11-11 00:00:00,189.5039696
Switchback,47272464+C,2022-11-16 00:00:00,211.7654499
Switchback,47272464+C,2022-11-18 00:00:00,209.6305922
Switchback,47272464+C,2022-11-11 00:00:00,203.0438015
Switchback,47272464+C,2022-11-16 00:00:00,192.9320822
Switchback,47272464+C,2022-11-01 00:00:00,198.5040143
Switchback,47272464+C,2022-11-16 00:00:00,190.9441895
Switchback,47272464+C,2022-11-10 00:00:00,190.7657892
Switchback,47272464+C,2022-11-11 00:00:00,201.2420313
Switchback,47272464+C,2022-11-11 00:00:00,188.0395939
Switchback,47272464+C,2022-11-11 00:00:00,188.3417519
Switchback,47272464+C,2022-11-18 00:00:00,203.9532413
Switchback,47272464+C,2022-11-18 00:00:00,204.2255867
Switchback,47272464+C,2022-11-10 00:00:00,202.7974361
Switchback,47272464+C,2022-11-01 00:00:00,192.6330036
Switchback,47272464+C,2022-11-01 00:00:00,208.276856
Switchback,47272464+C,2022-11-01 00:00:00,191.9991056
Switchback,47272464+C,2022-11-01 00:00:00,260.3238129
Switchback,47272464+C,2022-11-01 00:00:00,195.146778
Switchback,47272464+C,2022-11-01 00:00:00,195.0240779
Switchback,47272464+C,2022-11-01 00:00:00,239.9812927
Switchback,47272464+C,2022-11-01 00:00:00,241.2889951
Switchback,47272464+C,2022-11-02 00:00:00,191.2520304
Switchback,47272464+C,2022-11-01 00:00:00,208.8832647
Switchback,47272464+C,2022-11-02 00:00:00,208.0369458
Switchback,47272464+C,2022-11-02 00:00:00,216.3532192
Switchback,47272464+C,2022-11-02 00:00:00,206.7775456
Switchback,47272464+C,2022-11-01 00:00:00,195.1262048
Switchback,47272464+C,2022-11-01 00:00:00,203.8591286
Switchback,47272464+C,2022-11-01 00:00:00,204.6292951
Switchback,47272464+C,2022-11-01 00:00:00,191.9476054
Switchback,47272464+C,2022-11-01 00:00:00,240.8718996
Switchback,47272464+C,2022-11-01 00:00:00,206.2671541
Switchback,47272464+C,2022-11-01 00:00:00,190.5523367
Switchback,47272464+C,2022-11-01 00:00:00,214.9611421
Switchback,47272464+C,2022-11-02 00:00:00,205.1076231
Switchback,47272464+C,2022-11-02 00:00:00,193.7938157
Switchback,47272464+C,2022-11-02 00:00:00,193.2162762
Switchback,47272464+C,2022-11-02 00:00:00,216.859745
Switchback,47272464+C,2022-11-02 00:00:00,192.7071935
Switchback,47272464+C,2022-11-02 00:00:00,190.1465987
Switchback,47272464+C,2022-11-02 00:00:00,204.3000646
Switchback,47272464+C,2022-11-02 00:00:00,192.6351476
Switchback,47272464+C,2022-11-02 00:00:00,193.6739107
Switchback,47272464+C,2022-11-01 00:00:00,193.5759836
Switchback,47272464+C,2022-11-02 00:00:00,215.6047062
Switchback,47272464+C,2022-11-02 00:00:00,243.308898
Switchback,47272464+C,2022-11-01 00:00:00,221.0735871
Switchback,47272464+C,2022-11-02 00:00:00,208.9980248
Switchback,47272464+C,2022-11-01 00:00:00,206.9724937
Switchback,47272464+C,2022-11-01 00:00:00,245.9843019
Switchback,47272464+C,2022-11-01 00:00:00,192.982639
Switchback,47272464+C,2022-11-01 00:00:00,216.9287349
Switchback,47272464+C,2022-11-01 00:00:00,228.8205717
Switchback,47272464+C,2022-11-01 00:00:00,203.0137865
Switchback,47272464+C,2022-11-01 00:00:00,205.3012125
Switchback,47272464+C,2022-11-01 00:00:00,206.595424
Switchback,47272464+C,2022-11-02 00:00:00,194.2452601
Switchback,47272464+C,2022-11-01 00:00:00,205.3663529
Switchback,47272464+C,2022-11-02 00:00:00,220.412398
Switchback,47272464+C,2022-11-01 00:00:00,218.4174604
Switchback,47272464+C,2022-11-01 00:00:00,206.4515025
Switchback,47272464+C,2022-11-01 00:00:00,191.85908
Switchback,47272464+C,2022-11-02 00:00:00,190.880047
Switchback,47272464+C,2022-11-01 00:00:00,191.1438423
Switchback,47272464+C,2022-11-01 00:00:00,196.4344797
Switchback,47272464+C,2022-11-01 00:00:00,196.578192
Switchback,47272464+C,2022-11-01 00:00:00,233.0771897
Switchback,47272464+C,2022-11-01 00:00:00,195.4751633
Switchback,47272464+C,2022-11-11 00:00:00,192.0158325
Switchback,47272464+C,2022-11-01 00:00:00,202.2220874
Switchback,47272464+C,2022-11-01 00:00:00,214.3620335
Switchback,47272464+C,2022-11-02 00:00:00,191.7916142
Switchback,47272464+C,2022-11-18 00:00:00,193.5125926
Switchback,47272464+C,2022-11-01 00:00:00,232.9785448
Switchback,47272464+C,2022-11-01 00:00:00,193.435367
Switchback,47272464+C,2022-11-01 00:00:00,193.8280095
Switchback,47272464+C,2022-11-01 00:00:00,191.7318794
Switchback,47272464+C,2022-11-01 00:00:00,193.3442827
Switchback,47272464+C,2022-11-01 00:00:00,196.6262851
Switchback,47272464+C,2022-11-01 00:00:00,194.5438827
Switchback,47272464+C,2022-11-01 00:00:00,218.7246298
Switchback,47272464+C,2022-11-01 00:00:00,192.1221527
Switchback,47272464+C,2022-11-01 00:00:00,215.5827737
Switchback,47272464+C,2022-11-01 00:00:00,241.1825312
Switchback,47272464+C,2022-11-01 00:00:00,219.7419177
Switchback,47272464+C,2022-11-01 00:00:00,219.0721389
Switchback,47272464+C,2022-11-01 00:00:00,191.7640855
Switchback,47272464+C,2022-11-18 00:00:00,189.875689
Switchback,47272464+C,2022-11-02 00:00:00,193.8406148
Switchback,47272464+C,2022-11-02 00:00:00,194.7556113
Switchback,47272464+C,2022-11-02 00:00:00,192.7186105
Switchback,47272464+C,2022-11-02 00:00:00,260.5563729
Switchback,47272464+C,2022-11-02 00:00:00,193.0972252
Switchback,47272464+C,2022-11-02 00:00:00,193.7233004
Switchback,47272464+C,2022-11-02 00:00:00,216.7383163
Switchback,47272464+C,2022-11-02 00:00:00,226.9932603
Switchback,47272464+C,2022-11-02 00:00:00,228.1775237
Switchback,47272464+C,2022-11-02 00:00:00,191.1300836
Switchback,47272464+C,2022-11-02 00:00:00,257.701103
Switchback,47272464+C,2022-11-02 00:00:00,192.6577677
Switchback,47272464+C,2022-11-02 00:00:00,192.2823438
Switchback,47272464+C,2022-11-02 00:00:00,190.7300282
Switchback,47272464+C,2022-11-02 00:00:00,191.1336355
Switchback,47272464+C,2022-11-02 00:00:00,201.3197477
Switchback,47272464+C,2022-11-02 00:00:00,227.1372108
Switchback,47272464+C,2022-11-02 00:00:00,205.9308404
Switchback,47272464+C,2022-11-02 00:00:00,193.5867693
Switchback,47272464+C,2022-11-02 00:00:00,215.585013
Switchback,47272464+C,2022-11-02 00:00:00,194.3608985
Switchback,47272464+C,2022-11-02 00:00:00,193.0981842
Switchback,47272464+C,2022-11-02 00:00:00,191.0485419
Switchback,47272464+C,2022-11-02 00:00:00,192.3131139
Switchback,47272464+C,2022-11-02 00:00:00,206.0810627
Switchback,47272464+C,2022-11-02 00:00:00,205.0393472
Switchback,47272464+C,2022-11-02 00:00:00,213.5651242
Switchback,47272464+C,2022-11-02 00:00:00,204.9060329
Switchback,47272464+C,2022-11-02 00:00:00,191.448527
Switchback,47272464+C,2022-11-02 00:00:00,204.3570343
Switchback,47272464+C,2022-11-02 00:00:00,191.4463785
Switchback,47272464+C,2022-11-02 00:00:00,204.3932544
Switchback,47272464+C,2022-11-02 00:00:00,228.6812733
Switchback,47272464+C,2022-11-02 00:00:00,194.197451
Switchback,47272464+C,2022-11-18 00:00:00,193.0529276
Switchback,47272464+C,2022-11-02 00:00:00,193.4153711
Switchback,47272464+C,2022-11-02 00:00:00,191.1075801
Switchback,47272464+C,2022-11-02 00:00:00,192.3105058
Switchback,47272464+C,2022-11-02 00:00:00,191.237208
Switchback,47272464+C,2022-11-02 00:00:00,206.539336
Switchback,47272464+C,2022-11-02 00:00:00,191.2193554
Switchback,47272464+C,2022-11-02 00:00:00,191.7157028
Switchback,47272464+C,2022-11-02 00:00:00,206.8550927
Switchback,47272464+C,2022-11-18 00:00:00,190.1174014
Switchback,47272464+C,2022-11-02 00:00:00,192.2434285
Switchback,47272464+C,2022-11-02 00:00:00,192.3185114
Switchback,47272464+C,2022-11-02 00:00:00,192.152562
Switchback,47272464+C,2022-11-02 00:00:00,189.4904785
Switchback,47272464+C,2022-11-18 00:00:00,228.0552817
Switchback,47272464+C,2022-11-18 00:00:00,191.1492191
Switchback,47272464+C,2022-11-18 00:00:00,207.4054016
Switchback,47272464+C,2022-11-18 00:00:00,217.4504484
Switchback,47272464+C,2022-11-18 00:00:00,190.3348192
Switchback,47272464+C,2022-11-18 00:00:00,192.1703595
Switchback,47272464+C,2022-11-18 00:00:00,206.3750906
Switchback,47272464+C,2022-11-18 00:00:00,190.0348501
Switchback,47272464+C,2022-11-18 00:00:00,192.2105919
Switchback,47272464+C,2022-11-17 00:00:00,190.2165528
Switchback,47272464+C,2022-11-17 00:00:00,191.7321117
Switchback,47272464+C,2022-11-18 00:00:00,193.011592
Switchback,47272464+C,2022-11-18 00:00:00,212.4274243
Switchback,47272464+C,2022-11-18 00:00:00,190.8514283
Switchback,47272464+C,2022-11-17 00:00:00,190.3966199
Switchback,47272464+C,2022-11-17 00:00:00,191.3788214
Switchback,47272464+C,2022-11-18 00:00:00,190.3759116
Switchback,47272464+C,2022-11-18 00:00:00,209.5007611
Switchback,47272464+C,2022-11-18 00:00:00,206.362407
Switchback,47272464+C,2022-11-18 00:00:00,190.5524301
Switchback,47272464+C,2022-11-18 00:00:00,189.8264585
Switchback,47272464+C,2022-11-18 00:00:00,189.8923696
Switchback,47272464+C,2022-11-18 00:00:00,217.0646122
Switchback,47272464+C,2022-11-18 00:00:00,190.1934528
Switchback,47272464+C,2022-11-18 00:00:00,204.7114756
Switchback,47272464+C,2022-11-18 00:00:00,198.1547057
Switchback,47272464+C,2022-11-18 00:00:00,191.3738543
Switchback,47272464+C,2022-11-17 00:00:00,190.0157146
Switchback,47272464+C,2022-11-17 00:00:00,191.1409752
Switchback,47272464+C,2022-11-18 00:00:00,187.9686805
Switchback,47272464+C,2022-11-18 00:00:00,193.2722335
Switchback,47272464+C,2022-11-17 00:00:00,190.727403
Switchback,47272464+C,2022-11-18 00:00:00,188.9846102
Switchback,47272464+C,2022-11-17 00:00:00,206.3439861
Switchback,47272464+C,2022-11-17 00:00:00,204.496393
Switchback,47272464+C,2022-11-17 00:00:00,192.6296041
Switchback,47272464+C,2022-11-18 00:00:00,189.4252281
Switchback,47272464+C,2022-11-17 00:00:00,206.2322783
Switchback,47272464+C,2022-11-17 00:00:00,191.8506828
Switchback,47272464+C,2022-11-18 00:00:00,192.2570628
Switchback,47272464+C,2022-11-17 00:00:00,205.032085
Switchback,47272464+C,2022-11-17 00:00:00,191.3621393
Switchback,47272464+C,2022-11-17 00:00:00,193.9983824
Switchback,47272464+C,2022-11-17 00:00:00,230.350932
Switchback,47272464+C,2022-11-18 00:00:00,217.400927
Switchback,47272464+C,2022-11-18 00:00:00,217.1173538
Switchback,47272465+C,2022-11-04 00:00:00,235.8027164
Switchback,47272465+C,2022-11-04 00:00:00,199.4591067
Switchback,47272465+C,2022-11-04 00:00:00,186.5167472
Switchback,47272465+C,2022-11-04 00:00:00,223.7836722
Switchback,47272465+C,2022-11-03 00:00:00,200.6901884
Switchback,47272465+C,2022-11-03 00:00:00,188.3779548
Switchback,47272465+C,2022-11-05 00:00:00,202.5861243
Switchback,47272465+C,2022-11-05 00:00:00,227.7874407
Switchback,47272465+C,2022-11-05 00:00:00,192.7377071
Switchback,47272465+C,2022-11-03 00:00:00,204.3090563
Switchback,47272465+C,2022-11-03 00:00:00,188.8879773
Switchback,47272465+C,2022-11-03 00:00:00,199.9623546
Switchback,47272465+C,2022-11-03 00:00:00,190.8452759
Switchback,47272465+C,2022-11-03 00:00:00,232.1395889
Switchback,47272465+C,2022-11-03 00:00:00,186.3185625
Switchback,47272465+C,2022-11-03 00:00:00,193.9254394
Switchback,47272465+C,2022-11-03 00:00:00,186.871801
Switchback,47272465+C,2022-11-03 00:00:00,201.1591337
